HSL:2014;701;14;Tapiola-Kivenlahti
HSL:2012;701;12;Tapiola-Soukka
HSL:2011;701;11;Tapiola-Matinkylä-Friisilänaukio
HSL:7962BB;700;962BB;Jumbo-Aviapolis-Hyrylä
HSL:2010;701;10;Otaniemi-Pohjois-Tapiola-Haukilahti-Matinkylä-Kuitinmäki
HSL:2005;701;5;Leppävaara-Nihtisilta-Suurpelto-Matinkylä
HSL:2003;701;3;Leppävaara-Nihtisilta-Soukka-Kivenlahti
HSL:4617;701;617;Hakaniemi-Lentoasema
HSL:4618;704;618;Tikkurila-Simonkylä-Leinelä-Peijas
HSL:4619;701;619;Tikkurila-Hiekkaharju-Simonsilta
HSL:4611;701;611;Rautatientori-Siltamäki-Suutarila-Tikkurila
HSL:4614;701;614;Rautatientori-Ylästö
HSL:4615;701;615;Rautatientori-Kartanonkoski-Lentoasema
HSL:4616;701;616;Hakaniemi-Tammisto-Kivistö
HSL:4631;701;631;Tikkurila-Kulomäki
HSL:4621;701;621;Hakaniemi-Aviapolis-Kylmäoja
HSL:4622;701;622;Hakaniemi-Kylmäoja
HSL:4623;701;623;Hakaniemi-Peijas
HSL:4624;701;624;Tikkurila-Ilola-Leinelä-Koivukylä-Havukoski-Päiväkumpu
HSL:4625;701;625;Leinelä-Koivukylä-Peijas-Rekolanmäki
HSL:4588B;701;588B;Länsisalmi-Sotungin koulu
HSL:2042;701;42;Soukka-Jorvi
HSL:2038;701;38;Elielinaukio-Pitäjänmäki-Uusmäki
HSL:2031;701;31;Friisilänaukio-Jorvi
HSL:2065;701;65;Espoonlahti-Kauklahti-Espoonkartano
HSL:2046;701;46;Hyljelahti-Espoon keskus
HSL:4717;701;717;Rautatientori-Jakomäki-Hakunila-Kuninkaanmäki
HSL:4718;701;718;Rautatientori-Nissas
HSL:4719;701;719;Nybygget-Hakunila
HSL:4711;701;711;Kuninkaanmäki-Tikkurila
HSL:4712;701;712;Kuninkaanmäki-Tikkurila
HSL:4713;704;713;Hakunilan palvelulinja
HSL:2150N;701;150N;Kamppi-Kivenlahti-Latokaski
HSL:2150K;701;150K;Kamppi-Kivenlahti-Saunaniemi
HSL:1085B;701;85B;Herttoniemi(M)-Yliskylä-Jollas
HSL:2150A;701;150A;Kamppi-Kivenlahti-Tillinmäki
HSL:1085N;701;85N;Rautatientori-Herttoniemenranta-Yliskylä-Jollas
HSL:2238KB;701;238KB;Leppävaara-Nupuri-Kolmperä-Siikajärvi
HSL:2238KT;701;238KT;Leppävaara-Nupuri-Kolmperä-Siikaranta
HSL:4322;701;322;Elielinaukio-Vantaankoski
HSL:4313;704;313;Kaivoksela-Myyrmäki-Hämeenkylä
HSL:1082B;701;82B;Herttoniemi(M)-Tammisalo-Roihuvuori-Itäkeskus(M)
HSL:4311;701;311;Myyrmäki-Hämeenkylä
HSL:2154T;701;154T;Kamppi-Suomenoja-Tuomarila
HSL:2154N;701;154N;Kamppi-Kuitinmäki-Tuomarila
HSL:6911;701;911;Kauklahti-Masala-Kirkkonummi
HSL:6906;701;906;Luoma-Masala-Kauhala
HSL:6908;701;908;Kirkkonummi-Evitskog-Kylmälä-Veikkola-Kaislampi
HSL:6907;701;907;Kirkkonummi-Veklahti-Lapinkylä-Veikkola
HSL:6909;701;909;Veikkola-Lapinkylä-Kauhala
HSL:6902;701;902;Pikkalan tehdas-Kirkkonummi-Porkkala
HSL:6901;701;901;Luoma-Masala-Jorvaksentie-Hirsala
HSL:6903;701;903;Kirkkonummi-Hila
HSL:1086N;701;86N;Rautatientori-Kulosaari-Herttoniemi-Santahamina
HSL:4335;701;335;Linnainen-Vapaala-Myyrmäki-Louhela-Martinlaakso-Askisto
HSL:4332;701;332;Elielinaukio-Varisto-Askisto
HSL:4555B;701;555B;Leppävaara-Hämevaara-Myyrmäki
HSL:4415N;701;415N;Elielinaukio-Myyrmäki-Ylästö-Lentoasema
HSL:4421;701;421;Elielinaukio-Martinlaakso
HSL:1097V;701;97V;Itäkeskus(M)-Puotila-Vartioharju-Mellunmäki(M)
HSL:4411;701;411;Elielinaukio-Myyrmäki
HSL:1097N;701;97N;Rautatient.-Puotila-Mellunmäki-Kontula (Kotikonnuntie)
HSL:4412;701;412;Kaivoksela-Myyrmäki
HSL:4413;704;413;Martinlaakso-Myyrmäki
HSL:4415;701;415;Elielinaukio-Ylästö-Lentoasema
HSL:1096N;701;96N;Rautatientori-Aurinkolahti-Vuosaari(Porslahdentie)
HSL:2160K;701;160K;Kamppi-Latokaski
HSL:4443;701;443;Kivistö-Vestra
HSL:2160T;701;160T;Kamppi-Lauttasaari-Latokaski
HSL:4433;701;433;Martinlaakso-Kivistö
HSL:4434;701;434;Kivistö-Keimola
HSL:1095N;701;95N;Rautatientori-Tammisalo-Roihuv.-Mellunmäki-Länsimäki
HSL:1094B;701;94B;Kivikonlaita-Kontula(M)
HSL:4431;701;431;Elielinaukio-Kivistö
HSL:4432;701;432;Martinlaakso-Petas-Kivistö-Kirkka
HSL:1094A;701;94A;Kotikonnuntie-Kontula(M)-Kivikko-Kontula(M)
HSL:1094N;701;94N;Rautatientori-Roihuvuori-Kontulankaari
HSL:2166B;701;166B;Kauklahti-Lasilaakso
HSL:4562N;701;562N;Mellunmäki - Tikkurila - Aviapolis - Lentoasema
HSL:2165N;701;165N;Kamppi-Saunalahti-Kauklahti-Espoonkartano-Kauklahti
HSL:2165V;701;165V;Kamppi-Kauklahti
HSL:4433K;701;433K;Martinlaakso-Petas-Kivistö
HSL:7190K;700;190K;Helsinki-Länsiväylä-Kirkkonummi (-Inkoo)
HSL:4431N;701;431N;Elielinaukio-Myyrmäki-Kannisto-Kivistö
HSL:4444;701;444;Kivistö-Katriinan sairaala-Tapola-Riipilä
HSL:4445;701;445;Kivistö-Katriinan sairaala-Reuna
HSL:4446;701;446;Kivistö-Koivupää-Katriinan sairaala-Kesäkylä
HSL:4447;701;447;Kivistö-Viinikanmetsä-Kesäkylä
HSL:9989BB;701;989BB;Pornainen-Halkia-Pihlajamäki
HSL:1093K;701;93K;Itäkeskus(M)-Östersundom-Karhusaari-Landbo
HSL:1092N;701;92N;Rautatientori-Myllypuro-Kivikko-Kontula (Keinutie)
HSL:1091K;701;91K;Rapuojantie-Östersundom-Puroniitty
HSL:1090A;701;90A;Rautatientori-Vuosaaren satama
HSL:1090N;701;90N;Rautatientori-Länsi-Herttoniemi-Vuosaari (Kallvikintie)
HSL:1061T;701;61T;Rautatientori-Pukinmäki-Tapaninkylä
HSL:1061N;701;61N;Rautatientori-Pukinmäki-Töyrynummi
HSL:2143AT;701;143AT;Kamppi-Lauttasaari-Soukanniemi
HSL:2132N;701;132N;Kamppi-Haukilahti-Matinkylä-Friisilänaukio
HSL:1067N;701;67N;Rautatientori-Torpparinmäki
HSL:1067V;701;67V;Rautatientori-Torpparinmäki
HSL:1066K;701;66K;Rautatientori-Metsälä-Maunula-Länsi-Pakila-Paloheinä
HSL:5510;701;510;Martinlaakso-Tapiola
HSL:1073N;701;73N;Rautatientori-Malmi-Puistolan asema-Ala-Tikkurila
HSL:1071B;701;71B;Rautatientori-Arabia- Pihlajisto-Viikki
HSL:1077N;701;77N;Rautatientori-Arabia-Malmi-Jakomäki
HSL:1074N;701;74N;Rautatientori-Malmi-Tapanila-Puistola-Heikinlaakso
HSL:2012B;701;12B;Tapiola-Soukka
HSL:2145N;701;145N;Kamppi-Suvisaaristo
HSL:2145K;701;145K;Kamppi-Suvisaaristo
HSL:1079N;701;79N;Rautatientori-Malmi-Siltamäki-Puistolan asema
HSL:1079B;701;79B;Siilitie (M)-Latokartano
HSL:2143T;701;143T;Kamppi-Soukka
HSL:1078N;701;78N;Rautatientori-Viikki-Latokartano
HSL:2143A;701;143A;Kamppi-Soukanniemi
HSL:2010K;701;10K;Otaniemi-Pohjois-Tapiola-Haukilahti-Matinkylä-Kuitinmäki
HSL:2143K;701;143K;Kamppi-Suomenojan teoll.alue-Soukka
HSL:2016B;701;16B;Henttaa-Orion-Niittykumpu-Olari-Henttaa
HSL:2016A;701;16A;Henttaa-Orion-Niittykumpu-Olari-Henttaa
HSL:5566;701;566;Martinlaakso-Espoon keskus
HSL:2147T;701;147T;Kamppi-Kivenlahti
HSL:5565;701;565;Vantaankoski-Myyrmäki-Jupperi-Jorvi-Espoon keskus
HSL:2014B;701;14B;Tapiola-Kivenlahti
HSL:2147N;701;147N;Kamppi-Kivenlahti-Saunalahti
HSL:2147K;701;147K;Kamppi-Kivenlahti
HSL:9987BB;701;987BB;Nikkilä-Jokimäki-Laukkoski
HSL:2349BK;701;349BK;Lepsämänjoki-Hännikäinen-Kalajärvi
